Labels,Title,State,Date,URL
,404 Error when fetching build details,closed,2017-11-08,https://github.com/Hygieia/Hygieia/issues/1827
,project UI: Failed to run task: 'gulp.js build' failed.,closed,2017-11-08,https://github.com/Hygieia/Hygieia/issues/1826
,How to make the API work in the same network than  docker ? ,closed,2017-11-08,https://github.com/Hygieia/Hygieia/issues/1825
enhancement,SCM connector - Repository,open,2017-11-07,https://github.com/Hygieia/Hygieia/issues/1824
,Hygieia build publish not working with pipeline as code for failed builds,closed,2017-11-07,https://github.com/Hygieia/Hygieia/issues/1820
,How to Create Custom Collector Front End,closed,2017-11-06,https://github.com/Hygieia/Hygieia/issues/1819
,Error with mvn build,closed,2017-11-06,https://github.com/Hygieia/Hygieia/issues/1817
,Getting Error while building (mvn install),closed,2017-11-03,https://github.com/Hygieia/Hygieia/issues/1815
,what are the custom fields in jira properties file,closed,2017-11-03,https://github.com/Hygieia/Hygieia/issues/1814
,Question: Will using the Jenkins pull collector and push collector (plugin) together cause issues,closed,2017-11-02,https://github.com/Hygieia/Hygieia/issues/1813
,https://localhost:8080/api  giving error in Hygieia-jenkins plugin configuration,closed,2017-11-02,https://github.com/Hygieia/Hygieia/issues/1810
,Not showing Udeploy Environment name ,closed,2017-10-31,https://github.com/Hygieia/Hygieia/issues/1806
,"Jenkins collector not starting up throws error ""Error getting jobs for""",closed,2017-10-30,https://github.com/Hygieia/Hygieia/issues/1804
,Api and Collector are not running when dbuser and dbpassword is mentioned in the properties file,closed,2017-10-30,https://github.com/Hygieia/Hygieia/issues/1803
,Integration with spinnaker deployment tool ? ,closed,2017-10-26,https://github.com/Hygieia/Hygieia/issues/1798
,Latest version fails to build,closed,2017-10-26,https://github.com/Hygieia/Hygieia/issues/1796
,Error in pom.xml,closed,2017-10-26,https://github.com/Hygieia/Hygieia/issues/1795
,cannot run any collector,closed,2017-10-26,https://github.com/Hygieia/Hygieia/issues/1793
,Role based access in UI Dashboard,closed,2017-10-25,https://github.com/Hygieia/Hygieia/issues/1790
,"Disable authentication, or use local DB authentication instead of LDAP/AD?",closed,2017-10-21,https://github.com/Hygieia/Hygieia/issues/1788
, make two widgets with the same type working ?,closed,2017-10-19,https://github.com/Hygieia/Hygieia/issues/1787
how-to's,Provision for Bamboo Deployment Collector,open,2017-10-18,https://github.com/Hygieia/Hygieia/issues/1785
,"Docker-compose sonar collector fails - 'sonarCollectorTask':..  java.lang.NumberFormatException: For input string: """"",closed,2017-10-18,https://github.com/Hygieia/Hygieia/issues/1784
,importing BB projects into Hygieia team dashboard.,closed,2017-10-18,https://github.com/Hygieia/Hygieia/issues/1783
,Github Collector: Use GraphQL API,closed,2017-10-17,https://github.com/Hygieia/Hygieia/issues/1780
,Chatops widget not working for the master branch,closed,2017-10-17,https://github.com/Hygieia/Hygieia/issues/1779
,How to make  same widgets type  getting data separately ,closed,2017-10-15,https://github.com/Hygieia/Hygieia/issues/1778
,API doesn't fetch sprint status data instantly - Feature,closed,2017-10-12,https://github.com/Hygieia/Hygieia/issues/1772
,Partial view of TestData,closed,2017-10-09,https://github.com/Hygieia/Hygieia/issues/1768
,Bower Install Failing ,closed,2017-10-06,https://github.com/Hygieia/Hygieia/issues/1767
,Cannot create dashboard after logging in ,closed,2017-10-04,https://github.com/Hygieia/Hygieia/issues/1763
,Gerrit-Scm collector not collecting data,closed,2017-10-04,https://github.com/Hygieia/Hygieia/issues/1762
,Can we removed unconfigured widgets from Dashboard?,closed,2017-10-03,https://github.com/Hygieia/Hygieia/issues/1761
,Collector Permissions Documented?,closed,2017-10-03,https://github.com/Hygieia/Hygieia/issues/1759
,Dockerizing issue: User logs out within a minute in the UI,closed,2017-10-02,https://github.com/Hygieia/Hygieia/issues/1758
,Dockern & Appdynamics,closed,2017-09-29,https://github.com/Hygieia/Hygieia/issues/1754
,AWS Cloud Collector not estimating cost,closed,2017-09-29,https://github.com/Hygieia/Hygieia/issues/1751
,Can we create service for gulp serve command,closed,2017-09-27,https://github.com/Hygieia/Hygieia/issues/1747
,appdynamics performance collector not working,closed,2017-09-26,https://github.com/Hygieia/Hygieia/issues/1745
,how to configure pipeline view in Hygieia?,closed,2017-09-26,https://github.com/Hygieia/Hygieia/issues/1743
,appDynamics command throwing error at startup,closed,2017-09-26,https://github.com/Hygieia/Hygieia/issues/1741
,Deploy Widget Information Incorrect,closed,2017-09-25,https://github.com/Hygieia/Hygieia/issues/1740
,Collectors: SSL errors during communication with my Jenkins,closed,2017-09-25,https://github.com/Hygieia/Hygieia/issues/1739
,Hygieia-Jenkins plugin question,closed,2017-09-25,https://github.com/Hygieia/Hygieia/issues/1738
,UI log in is not working,closed,2017-09-22,https://github.com/Hygieia/Hygieia/issues/1737
,Audit service improvements,closed,2017-09-22,https://github.com/Hygieia/Hygieia/issues/1735
,Ldap Integration is not working ,closed,2017-09-19,https://github.com/Hygieia/Hygieia/issues/1731
,Same data is loading in both the quality widgets,closed,2017-09-19,https://github.com/Hygieia/Hygieia/issues/1730
,UI docker does not reflect the new changes made to github private repo,closed,2017-09-18,https://github.com/Hygieia/Hygieia/issues/1728
,sonar project not listed,closed,2017-09-16,https://github.com/Hygieia/Hygieia/issues/1726
,java.lang.NoClassDefFoundError: org/antlr/runtime/Token in Hygieia Jira Feature Collector,closed,2017-09-13,https://github.com/Hygieia/Hygieia/issues/1725
,uanble to get the deploy wizard and aws wizard. i am able to get the the data but nothing was showing in Hygieia dashboard please help me,closed,2017-09-13,https://github.com/Hygieia/Hygieia/issues/1724
,Hygieia Bamboo Plugin for Product Dashboard,closed,2017-09-13,https://github.com/Hygieia/Hygieia/issues/1723
,How to debug Hygieia ? ,closed,2017-09-12,https://github.com/Hygieia/Hygieia/issues/1722
,Error : JWT signature does not match locally computed signature. JWT validity cannot be asserted and should not be trusted.,closed,2017-09-11,https://github.com/Hygieia/Hygieia/issues/1721
,Hygieia - Support for Docker images as artifact Tracking ?,open,2017-09-09,https://github.com/Hygieia/Hygieia/issues/1720
,HygieiaLight,closed,2017-09-08,https://github.com/Hygieia/Hygieia/issues/1719
,Unable to Fetch the data to Hygieia Dashboard from Jenkins,closed,2017-09-08,https://github.com/Hygieia/Hygieia/issues/1716
,Docker compose file shows all environment properties commented out for all collector? ,closed,2017-09-07,https://github.com/Hygieia/Hygieia/issues/1715
,Support for Jenkins with GithubOrganization plugin ,closed,2017-09-07,https://github.com/Hygieia/Hygieia/issues/1714
,getting connection timeout error for bitbucket collector,closed,2017-09-07,https://github.com/Hygieia/Hygieia/issues/1713
,hudsonCollectorTask issue,closed,2017-09-07,https://github.com/Hygieia/Hygieia/issues/1712
,udeploy error,closed,2017-09-07,https://github.com/Hygieia/Hygieia/issues/1711
,Cannot reach the API from the UI when server.port is modified,closed,2017-09-07,https://github.com/Hygieia/Hygieia/issues/1710
,hygieia-jenkins-build container fails to start out of the box,closed,2017-09-05,https://github.com/Hygieia/Hygieia/issues/1709
,401 unauthorized when creating a dashboard. ,closed,2017-09-05,https://github.com/Hygieia/Hygieia/issues/1707
,Gerrit-scm-collector not collecting data,closed,2017-09-05,https://github.com/Hygieia/Hygieia/issues/1706
,Purpose of karma.conf.js in the UI folder,closed,2017-09-04,https://github.com/Hygieia/Hygieia/issues/1705
,Sonar documentation is incorrect if you have v6.0 - v6.2  ,closed,2017-09-01,https://github.com/Hygieia/Hygieia/issues/1704
,Standard login Reset Password,closed,2017-09-01,https://github.com/Hygieia/Hygieia/issues/1703
,How to enable SSL in monitor widget?,closed,2017-09-01,https://github.com/Hygieia/Hygieia/issues/1702
,Improving Image build process,closed,2017-09-01,https://github.com/Hygieia/Hygieia/issues/1701
,Hygieia custom widget,closed,2017-08-31,https://github.com/Hygieia/Hygieia/issues/1694
,unable to fetch data in sonarqube,closed,2017-08-31,https://github.com/Hygieia/Hygieia/issues/1693
,/api 502 bad gateway and unauthorized,closed,2017-08-30,https://github.com/Hygieia/Hygieia/issues/1692
,Bamboo and Jenkins codequality collector docker configs incorrect,closed,2017-08-30,https://github.com/Hygieia/Hygieia/issues/1690
,Install SSl certificate to get response from service in monitor widget,closed,2017-08-30,https://github.com/Hygieia/Hygieia/issues/1689
,/encrypt/{message} - leaks passwords in access logs,closed,2017-08-29,https://github.com/Hygieia/Hygieia/issues/1685
,UI can't start,closed,2017-08-29,https://github.com/Hygieia/Hygieia/issues/1684
,Quality widget not showing data,closed,2017-08-29,https://github.com/Hygieia/Hygieia/issues/1683
,Jmeter Performance test result publishing support,closed,2017-08-28,https://github.com/Hygieia/Hygieia/issues/1682
,Build data is not showing up in Product Dashboard,closed,2017-08-28,https://github.com/Hygieia/Hygieia/issues/1681
,Bibucket collector issue,closed,2017-08-28,https://github.com/Hygieia/Hygieia/issues/1680
,JIRA Collector issue - No result was available from Jira unexpectedly - defaulting to blank response,closed,2017-08-28,https://github.com/Hygieia/Hygieia/issues/1679
,mvn package install fails on api,closed,2017-08-28,https://github.com/Hygieia/Hygieia/issues/1678
,Bamboo Collector - Does not see data collected in Dashboard,closed,2017-08-28,https://github.com/Hygieia/Hygieia/issues/1677
,Jira Collector Error,closed,2017-08-25,https://github.com/Hygieia/Hygieia/issues/1670
,Jenkins collector error,closed,2017-08-25,https://github.com/Hygieia/Hygieia/issues/1669
,How  to start the UI in 2.0.4,closed,2017-08-25,https://github.com/Hygieia/Hygieia/issues/1668
,Need information on Hygieia Setup,closed,2017-08-24,https://github.com/Hygieia/Hygieia/issues/1660
,"403 Forbidden error, Jenkins code quality collector ",closed,2017-08-24,https://github.com/Hygieia/Hygieia/issues/1659
,How to do Certificate installation for IIB Services on Hygieia to make monitor widget work,closed,2017-08-24,https://github.com/Hygieia/Hygieia/issues/1657
,Unbale to view test data for hygieia,closed,2017-08-23,https://github.com/Hygieia/Hygieia/issues/1655
,Test from pc,closed,2017-08-22,https://github.com/Hygieia/Hygieia/issues/1650
,Unable to get the data in Hygieia Pipleline - Error RunListener failed,closed,2017-08-22,https://github.com/Hygieia/Hygieia/issues/1649
,How to configure Deploy Widget  ? ,closed,2017-08-22,https://github.com/Hygieia/Hygieia/issues/1648
,How to configure feature Widget ? ,closed,2017-08-22,https://github.com/Hygieia/Hygieia/issues/1647
,GitHub WebHook is not working ,closed,2017-08-22,https://github.com/Hygieia/Hygieia/issues/1646
,"Error running , jenkins-Codequality-collector",closed,2017-08-22,https://github.com/Hygieia/Hygieia/issues/1645
,Widget for jfrog artifactory ,closed,2017-08-21,https://github.com/Hygieia/Hygieia/issues/1642
,Can't run the Jenkins code quality collector,closed,2017-08-21,https://github.com/Hygieia/Hygieia/issues/1641
,jenkins collector:::: unable to retrive data from Mongo DB,closed,2017-08-18,https://github.com/Hygieia/Hygieia/issues/1640
,"UX - Limit the size of ""Issues In Progress"" list in Feature Widget with a vertical scroll",open,2017-08-17,https://github.com/Hygieia/Hygieia/issues/1637
,Jenkins-plugin: wrong concatenation of workspace and Artifact Directory in Publish Deployment Results,closed,2017-08-17,https://github.com/Hygieia/Hygieia/issues/1633
,Git hub collector not collecting new commits,closed,2017-08-17,https://github.com/Hygieia/Hygieia/issues/1632
,Udeploy collector not showing up application metrics,closed,2017-08-17,https://github.com/Hygieia/Hygieia/issues/1631
,Jenkins plugin configuration error ,closed,2017-08-17,https://github.com/Hygieia/Hygieia/issues/1630
,Hygieia Maven build,closed,2017-08-16,https://github.com/Hygieia/Hygieia/issues/1629
,"Jenkins collector fetches jobs, but can't fetch build info",closed,2017-08-16,https://github.com/Hygieia/Hygieia/issues/1628
,Jenkins collector does not fetch builds,closed,2017-08-16,https://github.com/Hygieia/Hygieia/issues/1627
,What api are using to calling feature collection from mongoDB in Hygieia,closed,2017-08-16,https://github.com/Hygieia/Hygieia/issues/1626
,Getting Error encrypting password error for github widget,closed,2017-08-16,https://github.com/Hygieia/Hygieia/issues/1625
,Getting Hygieia up and running with docker-compose,closed,2017-08-15,https://github.com/Hygieia/Hygieia/issues/1623
,Bitbucket collector - Not able to recognize repository ,closed,2017-08-15,https://github.com/Hygieia/Hygieia/issues/1622
,Jenkins Collector - Only Fetch Success Builds,closed,2017-08-14,https://github.com/Hygieia/Hygieia/issues/1619
,Build Failure during clean install - failed UI Test goal,closed,2017-08-10,https://github.com/Hygieia/Hygieia/issues/1616
,Exception while fetching feature estimate for Jira collector,closed,2017-08-10,https://github.com/Hygieia/Hygieia/issues/1612
,How to show record sTypeName from MongoDB,closed,2017-08-10,https://github.com/Hygieia/Hygieia/issues/1611
,Instructions required for stash collector in Hygieia,closed,2017-08-10,https://github.com/Hygieia/Hygieia/issues/1610
,Blank api/dashboard,closed,2017-08-10,https://github.com/Hygieia/Hygieia/issues/1609
,Unable to build docker when run command: mvn docker:build -X,closed,2017-08-09,https://github.com/Hygieia/Hygieia/issues/1605
,Select all status value from mongodb into legend for creating legend in chartist,closed,2017-08-09,https://github.com/Hygieia/Hygieia/issues/1604
,How to add sTypeName Field from feature mongoDB in our Feature Widget in Hygieia,closed,2017-08-09,https://github.com/Hygieia/Hygieia/issues/1603
,Not able to create dashboard,closed,2017-08-09,https://github.com/Hygieia/Hygieia/issues/1602
,Dashboard inaccessible after closing vm's putty session,closed,2017-08-09,https://github.com/Hygieia/Hygieia/issues/1601
,BUG: Cannot access test data in UI,closed,2017-08-08,https://github.com/Hygieia/Hygieia/issues/1599
,How to create bar chart for Feature Widget in hygieia,closed,2017-08-08,https://github.com/Hygieia/Hygieia/issues/1597
,How to create bar chart for issues in hygieia,closed,2017-08-07,https://github.com/Hygieia/Hygieia/issues/1593
